2026-06-07 07:53:38,914 INFO    StreamThr :850283 [internal.py:wandb_internal():85] W&B internal server running at pid: 850283, started at: 2026-06-07 07:53:38.913651
2026-06-07 07:53:39,001 DEBUG   HandlerThread:850283 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-x86_64-with-glibc2.39', 'python': '3.12.13', 'heartbeatAt': '2026-06-07T07:53:38.989274', 'startedAt': '2026-06-07T07:53:38.906507', 'docker': None, 'cuda': None, 'args': ('/app/solution/../environment/data/train.csv', '/app/solution/../environment/model.joblib', '/app/solution/../environment/hist.json'), 'state': 'running', 'program': '/app/solution/../environment/cli/train.py', 'codePathLocal': 'cli/train.py', 'codePath': 'environment/cli/train.py', 'git': {'remote': 'https://vinayguttula:@github.com/vinayguttula/WandB-Offline-Drift-Monitoring.git', 'commit': '23fdfe7bcd71fd4636b92ecf73258ed5a31c668e'}, 'email': '161369871+google-labs-jules[bot]@users.noreply.github.com', 'root': '/app', 'host': 'devbox', 'username': 'jules', 'executable': '/home/jules/.pyenv/versions/3.12.13/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2299.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 97.87200164794922, 'used': 0.6983566284179688}}, 'memory': {'total': 7.772556304931641}}
2026-06-07 07:53:39,001 INFO    HandlerThread:850283 [system_monitor.py:probe():224] Finished collecting system info
2026-06-07 07:53:39,001 INFO    HandlerThread:850283 [system_monitor.py:probe():227] Publishing system info
2026-06-07 07:53:39,002 INFO    HandlerThread:850283 [system_monitor.py:probe():229] Finished publishing system info
2026-06-07 07:53:39,080 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: python_packages
2026-06-07 07:53:39,120 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: partial_history
2026-06-07 07:53:39,159 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: partial_history
2026-06-07 07:53:39,176 DEBUG   SenderThread:850283 [sender.py:send():378] send: exit
2026-06-07 07:53:39,176 INFO    SenderThread:850283 [sender.py:send_exit():585] handling exit code: 0
2026-06-07 07:53:39,177 INFO    SenderThread:850283 [sender.py:send_exit():587] handling runtime: 0
2026-06-07 07:53:39,177 INFO    SenderThread:850283 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2026-06-07 07:53:39,177 INFO    SenderThread:850283 [sender.py:send_exit():593] send defer
2026-06-07 07:53:39,177 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,177 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 0
2026-06-07 07:53:39,177 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,178 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 0
2026-06-07 07:53:39,178 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 1
2026-06-07 07:53:39,178 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,178 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 1
2026-06-07 07:53:39,178 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,178 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 1
2026-06-07 07:53:39,178 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 2
2026-06-07 07:53:39,178 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,178 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 2
2026-06-07 07:53:39,178 INFO    HandlerThread:850283 [system_monitor.py:finish():203] Stopping system monitor
2026-06-07 07:53:39,179 DEBUG   SystemMonitor:850283 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2026-06-07 07:53:39,179 DEBUG   SystemMonitor:850283 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2026-06-07 07:53:39,179 DEBUG   SystemMonitor:850283 [system_monitor.py:_start():183] Publishing last batch of metrics
2026-06-07 07:53:39,180 INFO    HandlerThread:850283 [interfaces.py:finish():200] Joined cpu monitor
2026-06-07 07:53:39,180 INFO    HandlerThread:850283 [interfaces.py:finish():200] Joined disk monitor
2026-06-07 07:53:39,181 INFO    HandlerThread:850283 [interfaces.py:finish():200] Joined memory monitor
2026-06-07 07:53:39,181 INFO    HandlerThread:850283 [interfaces.py:finish():200] Joined network monitor
2026-06-07 07:53:39,181 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,181 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 2
2026-06-07 07:53:39,181 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 3
2026-06-07 07:53:39,181 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,181 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 3
2026-06-07 07:53:39,182 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,182 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 3
2026-06-07 07:53:39,182 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 4
2026-06-07 07:53:39,182 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,182 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 4
2026-06-07 07:53:39,182 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,182 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 4
2026-06-07 07:53:39,182 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 5
2026-06-07 07:53:39,183 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,183 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 5
2026-06-07 07:53:39,183 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,183 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 5
2026-06-07 07:53:39,183 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 6
2026-06-07 07:53:39,183 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,183 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 6
2026-06-07 07:53:39,184 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,184 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 6
2026-06-07 07:53:39,184 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 7
2026-06-07 07:53:39,184 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: status_report
2026-06-07 07:53:39,184 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,184 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 7
2026-06-07 07:53:39,184 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: status_report
2026-06-07 07:53:39,185 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,185 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 7
2026-06-07 07:53:39,185 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 8
2026-06-07 07:53:39,185 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,185 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 8
2026-06-07 07:53:39,185 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,185 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 8
2026-06-07 07:53:39,185 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 9
2026-06-07 07:53:39,185 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,186 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 9
2026-06-07 07:53:39,186 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,186 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 9
2026-06-07 07:53:39,186 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 10
2026-06-07 07:53:39,186 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,186 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 10
2026-06-07 07:53:39,186 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,186 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 10
2026-06-07 07:53:39,186 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 11
2026-06-07 07:53:39,187 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,187 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 11
2026-06-07 07:53:39,187 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,187 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 11
2026-06-07 07:53:39,187 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 12
2026-06-07 07:53:39,187 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,187 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 12
2026-06-07 07:53:39,187 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,188 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 12
2026-06-07 07:53:39,188 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 13
2026-06-07 07:53:39,188 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,188 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 13
2026-06-07 07:53:39,188 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,188 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 13
2026-06-07 07:53:39,188 INFO    SenderThread:850283 [sender.py:transition_state():613] send defer: 14
2026-06-07 07:53:39,189 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: defer
2026-06-07 07:53:39,189 INFO    HandlerThread:850283 [handler.py:handle_request_defer():184] handle defer: 14
2026-06-07 07:53:39,189 DEBUG   SenderThread:850283 [sender.py:send():378] send: final
2026-06-07 07:53:39,189 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: defer
2026-06-07 07:53:39,189 INFO    SenderThread:850283 [sender.py:send_request_defer():609] handle sender defer: 14
2026-06-07 07:53:39,190 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: poll_exit
2026-06-07 07:53:39,190 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: poll_exit
2026-06-07 07:53:39,191 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: internal_messages
2026-06-07 07:53:39,192 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: server_info
2026-06-07 07:53:39,192 DEBUG   SenderThread:850283 [sender.py:send_request():405] send_request: server_info
2026-06-07 07:53:39,193 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: get_summary
2026-06-07 07:53:39,193 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: sampled_history
2026-06-07 07:53:39,237 DEBUG   HandlerThread:850283 [handler.py:handle_request():158] handle_request: shutdown
2026-06-07 07:53:39,237 INFO    HandlerThread:850283 [handler.py:finish():882] shutting down handler
2026-06-07 07:53:40,193 INFO    WriterThread:850283 [datastore.py:close():296] close: /app/solution/../environment/wandb/offline-run-20260607_075338-oq0go2lw/run-oq0go2lw.wandb
2026-06-07 07:53:40,193 INFO    SenderThread:850283 [sender.py:finish():1545] shutting down sender
